age,failures,Medu,absences,G2,sex_M,higher_yes,intercept
-0.261185294428637,-0.4777078371275665,0.019317503923381704,0.06349117027349166,0.9206758110092833,-0.0483909170799221,0.3334413965059652,4.42741081457772
-0.11612715713812868,-0.300084059409255,0.04329850765327847,0.05678697128477751,0.9844455969747261,0.5496794550708611,0.44680998483321066,0.6518567167191377
-0.01644841291493476,-0.7629978049977211,0.06589643403085368,0.07779269148866565,0.8404240641604546,0.5606616985590206,0.13370460298292075,0.9455123368002409
-0.1610683173136302,-0.36388009229845,0.2985621358693992,0.0304091180715852,0.9666083679843509,-0.05803391838135463,-0.41707252550894003,2.3776725511240957
-0.06081241508221576,-0.506452616174147,0.13245618500450804,0.04098825989572808,0.9677487350988272,0.14286767650266563,0.16976040523133962,0.6562017099043731
-0.0820767579911833,-0.295683163954195,0.3369095061108126,0.013607511441470654,0.9539922240128509,0.28135894254668126,0.07556643993870707,0.3160810967734039
-0.026652547690748506,-0.7483746597785291,0.09941562496696812,0.04039228996837512,0.9622692415360744,0.6181520717817834,0.6028179140126119,-0.47588238842423425
-0.07221069677515415,-0.7221394264110916,0.04981703800317462,0.007414434538207973,0.8782591361506047,0.9491955377754995,0.968239082789261,1.0570827613353893
-0.08627743392159196,-0.42069640037872363,0.0906271488540075,0.03312619705255967,0.9709586010201247,0.3185314729720783,0.20583543245368358,0.9507519848813106
-0.10024725512817227,-0.2380584491328615,0.24326741301187704,0.05045474856704739,0.91634502154804,0.08098559390410073,0.38220538078812627,1.0999442385615197
-0.0058408069764332715,-0.5622725629567636,0.054175737470405966,0.04334708849538377,0.9561560468304444,0.4830334842050328,1.7808551046429704,-1.8626491522291215
-0.08867761395636814,-0.6628629179425499,0.15661113036779906,0.049250356595511025,1.058674804420958,0.33642215883497484,0.7379966393698412,-0.9239306802262595
-0.16267040433021496,-0.6685555477162036,0.15437083106521107,0.04272418269744526,0.9834555605107731,0.3716205663912033,0.2584871652861673,1.784710479243753
-0.10784373731307584,-0.49818532111197045,0.4591066860683708,0.023660926476955377,0.9922590268291633,0.07648236083407128,0.6451560605896796,-0.4357697016772655
0.02925728626985144,-0.6947996076430177,-0.045693475983659915,0.017540575258440598,0.9863939303425743,0.829830615509637,1.2886133534671294,-2.0885792264059684
-0.29989788277168383,-0.5109832069852234,0.2123348711811769,0.06612579470572534,0.9631329144326644,0.1718365024443557,0.8358068535199737,3.4161556177281427
-0.09652896114264473,-0.6285484141401446,0.013056989004191194,0.047189146700390885,0.9693039092847854,0.7428668411243355,0.2133119763038409,0.9238026734163397
-0.12116689425028335,-0.5040489690484649,0.04580697106785178,0.04250234546708273,1.0661136882243338,0.374808997894692,0.11734195460251745,0.4699674790591579
-0.10353424740738178,-0.2866482758292928,0.04624923195737794,0.0044261356229352514,1.015733244590132,0.19021349543497296,0.41975095106217397,0.6249109691417287
-0.1465855315427775,-0.839777492463746,0.2759776016966987,0.030338350430531683,0.9032104207286414,0.27790058075134905,0.0009874025464202685,2.388529087314706
-0.1405191598963496,-0.6319410315787186,0.0813329975950339,0.05422244285749233,0.9608758170340586,-0.08490751728492238,1.1119031181163472,1.1453503389630155
-0.3160778303429497,-0.1549630047921488,0.05715421617377191,0.05603694203796238,0.923827918418749,0.45690794986831323,0.771303878949839,4.410601282061275
-0.19450489947477193,-0.7052117479972757,-0.12383980445503204,0.04226493339674627,0.9672965086012069,-0.06869693053480191,-0.2772016703242258,3.7439381437059085
0.00015095564554783863,-0.4891926186182338,0.21025071856862826,0.026646150747910123,0.9959081353920451,0.09923156088819601,0.21104056244319558,-0.9636837779795915
-0.11416654669391998,-0.40387385681777066,0.06051081873418497,0.023172142675381095,0.9457466788586117,0.4602512122676775,1.0005556906248387,0.8356770719950231
-0.25341338267199576,-0.3860348325333215,0.10273895432774972,0.01889565571399455,1.037635040858375,0.03364422198158809,1.170839093214031,2.0970687779281993
0.011388414245494353,-0.255752622851165,0.21096488178005446,0.028433688566431862,1.0206066872500896,0.472372223318987,1.3864957806494953,-2.8149627709224143
-0.09891723372932412,-0.3300484103033421,0.1595469647467712,0.023260747141268773,0.9983572367908587,0.21448498502257435,0.3477467187389608,0.44629322161008644
-0.24500513283337358,-0.5283106910269353,-0.1825819210690615,0.038418292283693714,0.9938706259488774,0.7022221068984018,0.8646059076889894,3.0248751785082764
-0.14135704036259072,-0.3783181865480812,0.16172845549578754,0.08262722932656658,0.9621007951952032,0.1424695174784901,0.3084293013186284,1.3330188890480505
-0.134405731638653,-0.29689973745938847,0.13827957954648956,0.02056335457638764,0.9636301195749011,0.3706822485019282,1.2008503239536181,0.6487627254662292
0.06467256293657248,-0.6168906520814157,0.21366733241056646,0.025129149974480902,1.003757651998755,0.31983802926521654,0.3821263421906413,-2.4933671594520663
-0.04304579707258288,-0.6273269500816018,0.02337818147878836,0.05291149619102987,0.9490423957378727,0.31294111762924676,0.48169820767609905,0.19766251343305097
-0.08141615984627669,-0.21786236353213348,0.21900593298584595,0.003773261569984778,1.0233969649684556,0.18760839110915162,0.552971705645194,-0.1893213588595353
-0.2561305521035385,-0.45139085383695987,-0.03887780328628444,0.04185939441287049,1.0218559864574672,0.5857585021671494,-0.24553670014334072,3.708537262352822
-0.14889110446169407,-0.1591571610327817,0.24726654873748782,0.010164730676530256,1.0069274212466972,0.08314579517811388,0.9707893539916229,0.6674597801777555
-0.44295639553030636,-0.3292824435325837,-0.003973695962641466,0.0519525618084059,0.9791317019355533,0.38557313060211457,-0.12295239295768817,6.752155503320978
-0.13028751825506263,-0.3982016096958456,0.0003261995317916794,0.05269213885337932,0.9802079549983235,0.37045292759257514,0.5274247616244967,1.346586674585523
-0.09834425768241284,-0.2945124151395834,0.2624362443640321,0.029531753586268777,0.942398897294582,0.5010955886469858,0.7517611379642691,0.15528851133494803
0.07636658864950324,-0.46578582694871995,0.12926593871068576,0.02061207630193225,0.9451427105935376,-0.3062240011273818,0.9065665672170794,-2.0634892860662766
-0.12792334700502678,-0.7442600384747502,-0.022287003979921484,0.06051246039799586,0.9774049707762542,0.5182402514726712,1.455292185947704,0.5407654417588041
