intercept,age,sex_M,failures,higher_yes,Medu,absences,G2
-0.11998717214755428,-0.07030902406283936,0.20299626906582263,-0.25525199337993554,0.05254139712541972,0.019786018172639894,0.020995037539855745,1.0712058061647465
2.3576916382893067,-0.22634258996597242,0.09922673432228701,-0.07685569457400185,0.12016951589006838,-0.01115889499176479,0.06163579091322889,1.06843300269601
0.8579077330411352,-0.20437551298267814,0.2653162606848136,-0.10001292569692652,0.3710698579441262,0.11916839087737645,0.060898550710097844,1.1104069542333292
0.09830956827483833,-0.09685322623927381,0.39656872524488623,-0.27211966891575456,0.5127541711969342,-0.13967663397254887,0.04728667991270488,1.0814589884596904
-2.5006989306160006,0.020508995538323443,0.4160491446956371,-0.3191457654296028,0.9848873929891641,-0.10966387920208721,0.034594944124530604,1.0903489391489587
-0.3766131654217977,-0.09810156991599253,0.37178111094504895,-0.033158370587568875,0.2971967629984633,-0.04585314263809397,0.03440711753508883,1.1017171988436583
2.0664024288882463,-0.1744999427622789,0.01710639114017032,-0.40295062160988104,-0.32397908966535094,-0.005417463057449423,0.05482730431526531,1.0729167722292703
0.6461489556858302,-0.14341330750310777,0.0688902915674297,-0.15111885348984483,0.3719869495336521,0.09362096377940292,0.030128762649810403,1.060898870860852
1.8843048209252393,-0.23838826610557157,0.2605958001585038,-0.08939110511747467,0.4792247653188072,-0.021638371221007893,0.04062315108629526,1.100051090177845
1.5881639412907282,-0.1815109039337417,0.3262442393366357,-0.008678223491676545,-0.17942056147163454,0.12345328014818245,0.023622845137123684,1.075355360941013
-1.8160354882828296,-0.013791189350298855,0.472146500865803,-0.2573329495213453,0.46233642686650916,0.09191784459896392,0.039599522183228604,1.0860001566471569
0.38864721473793096,-0.15027564855870534,0.6212669228950406,-0.18200057409234888,0.5279533503400002,-0.043847744930918205,0.06336035052793583,1.0858447160438658
0.6208645439114795,-0.13695146017263546,0.28192198350270536,-0.17307784009267235,0.4418336620621781,0.10846320266703816,0.04094353695096098,1.0385862057778958
-2.135525183546158,0.0014240290551242318,0.07429666909660654,-0.32667617559667184,0.5157320769473179,0.06673449797845199,0.027122296971995287,1.0829375095533424
1.8409675793116513,-0.15860289544684428,0.06717751846566242,-0.22133167665956305,-0.11932750635341066,-0.0008646463468913911,0.04209070227129031,1.0542364406528242
1.4599644926284137,-0.1661251641798755,0.013249049741354768,-0.1616379236250799,-0.16320189756759806,-0.001980473604820427,0.023016516176639107,1.10488403529622
1.785235428184117,-0.1818622471114099,0.17870798624105794,-0.13078628733708908,0.13207081752857575,0.10145203028097796,0.02622545099688754,1.037727325339524
-0.15190142353741953,-0.0923441296264583,0.22419904073626612,-0.43985215036032144,0.2636228458305287,0.12317100198829388,0.048073034789566094,1.056080752840671
3.4541094921447617,-0.30560944722599404,0.04460887560078439,-0.207954464630467,0.12985679461357688,0.2097821388554041,0.04093703118301058,1.0331388686955243
0.029706288841652773,-0.11406425196321109,0.3836119930120317,-0.26716463875721497,0.02715504520607276,0.0524438336060319,0.04930855096931864,1.0937064758209218
0.8345695839180669,-0.22866841563066978,0.07221642506813097,0.12567528004166395,0.47549451091774675,0.034442082449611965,0.05326467726258687,1.1666477362753533
0.03520592438161013,-0.13107377080170118,0.2384431791038706,-0.454692599104367,1.113350659208735,-0.0142501460761316,0.03378821779028402,1.048823390722632
1.0301046995033856,-0.1636436644423503,0.24741501392025111,-0.2742907130810534,0.4696215562396505,-0.09392886503736646,0.03699012196467541,1.0824186875686381
-0.5748222965154955,-0.07744619082145147,0.2508939177346464,-0.13842647131135657,0.7344499825742483,-0.1299220070606782,0.028778371904852534,1.086705195478149
-0.610103681814178,-0.10004383293353697,0.34951123874181594,-0.1587648844172324,0.9135554285758135,0.0641626393831598,0.022001141640239547,1.060890607370964
-0.6548874256884574,-0.04953471867936708,0.14764651343907836,-0.389631345841961,0.1468960154951925,-0.03053499541406331,0.02954056701641558,1.0993476990327042
0.3187061345919199,-0.18977600712958131,0.7527854405404675,-0.18318799521617452,1.5324530103124494,0.03635691430633488,0.03780207556348439,1.049209518214356
-0.7979916681927841,-0.03997242320762655,0.2434154824930994,-0.20450689521802176,-0.18486798064427634,-0.1429098119458012,0.057126648877046,1.1404805871783457
-0.13111090482682175,-0.08227712500643661,-0.06590889868826338,-0.10178267285487855,0.5073770168712796,-0.04247931167146904,0.02202184734400464,1.0738334154002975
1.2414232724070282,-0.1819340826505359,0.39481809341933294,-0.5469033880609885,0.29236716639326166,-0.00894365897273177,0.04285080950327593,1.08902468912314
-2.0867637553355745,-0.046001525060151344,0.3548243553759298,-0.07520850152222538,1.1963567973128038,-0.12769528275738418,0.06740202848106552,1.1019571435091775
-1.4114443476902272,-0.027534181124361234,0.2960256589013296,-0.5112508871582219,0.358062666705115,0.08482637741928899,0.041442963743227416,1.078462967094521
1.2014418079092977,-0.16359040272754502,0.3565498190892103,-0.3630886977510447,0.6241059822218684,-0.18885105720849701,0.0497067860517864,1.080995577472581
-0.3342350430399035,-0.04926282044799245,0.18790850474198018,-0.5327143897338152,-0.6083859140106921,0.1343748796528744,0.018071363531473372,1.0982908609250366
-1.329071375290198,-0.025175922891130298,0.10116831896524273,-0.3841267833543201,0.4306041440361903,0.1566911397788404,0.047700534488643885,1.0420930547722353
-0.890746093258427,-0.07280705924281405,0.4535656363151873,-0.08282231008357022,0.20662935498401536,0.0004051860886006692,0.042713999247400956,1.1037456055286528
1.6486254945728553,-0.23712101871512262,0.01623615384595911,-0.13997712494741343,0.49959400967683815,0.13348668030029257,0.02775206798826514,1.088948654822482
-1.8324521108864413,-0.05129036604220116,0.4730112855702546,-0.16199572384923402,0.8534302936491505,-0.01798873592146301,0.04645309404235531,1.1121661494900184
-2.737784313863516,0.042180786452387486,0.46007449864091726,-0.2723597865684724,1.020942260875417,0.02620426131976802,0.020830487902542754,1.043202705572556
0.8339865728328708,-0.10572868184993893,0.3352194658724009,-0.3504971573595964,-0.7673180433187823,-0.08000149120886903,0.03221469327368468,1.1185801307374212
-0.30261131279647147,-0.10587746497954453,0.5595058377122981,-0.214513127427892,0.5761537390484703,-0.1221045619139124,0.04210073756246473,1.0988571834490213
0.49612294590228057,-0.08428944070421293,0.2739113038291971,-0.3770458090255223,-0.2082044757682836,0.007522035614413518,0.02014452999885638,1.074117323947506
-0.858805083008374,-0.08163297616582843,0.38590247369066943,-0.2806941321219835,0.4485155968443809,0.1206326936252234,0.0562361753304666,1.0658372054991012
